CPU 0 is empty
CPU 1 is empty
CPU 2 is empty
CPU 3 is empty
CPU 5 is empty
CPU 7 is empty
CPU 8 is empty
CPU 9 is empty
CPU 10 is empty
CPU 11 is empty
cpus=12
   hello-21407   6d... 12086.029767: funcgraph_entry:        0.341 us   |                          __count_memcg_events();
   hello-21407   6d... 12086.029767: funcgraph_exit:         1.902 us   |                        }
   hello-21407   6d... 12086.029768: funcgraph_entry:        0.337 us   |                        memcg_check_events();
   hello-21407   6.... 12086.029769: funcgraph_exit:         3.254 us   |                      }
   hello-21407   6.... 12086.029769: funcgraph_entry:                   |                      lru_cache_add_active_or_unevictable() {
   hello-21407   6.... 12086.029769: funcgraph_entry:        0.433 us   |                        __lru_cache_add();
   hello-21407   6.... 12086.029770: funcgraph_exit:         1.102 us   |                      }
   hello-21407   6.... 12086.029770: funcgraph_exit:       + 63.528 us  |                    }
   hello-21407   6.... 12086.029771: funcgraph_exit:       ! 106.764 us |                  }
   hello-21407   6.... 12086.029771: funcgraph_exit:       ! 109.170 us |                }
   hello-21407   6.... 12086.029772: funcgraph_entry:                   |                _cond_resched() {
   hello-21407   6.... 12086.029772: funcgraph_entry:        0.334 us   |                  rcu_all_qs();
   hello-21407   6.... 12086.029773: funcgraph_exit:         0.971 us   |                }
   hello-21407   6.... 12086.029773: funcgraph_entry:                   |                follow_page_mask() {
   hello-21407   6.... 12086.029773: funcgraph_entry:        0.329 us   |                  follow_huge_addr();
   hello-21407   6.... 12086.029774: funcgraph_entry:        0.338 us   |                  pud_huge();
   hello-21407   6.... 12086.029775: funcgraph_entry:                   |                  follow_pmd_mask.isra.0() {
   hello-21407   6.... 12086.029776: funcgraph_entry:        0.333 us   |                    pmd_huge();
   hello-21407   6.... 12086.029777: funcgraph_entry:                   |                    follow_page_pte() {
   hello-21407   6.... 12086.029777: funcgraph_entry:        0.333 us   |                      _raw_spin_lock();
   hello-21407   6.... 12086.029778: funcgraph_entry:        0.370 us   |                      vm_normal_page();
   hello-21407   6.... 12086.029778: funcgraph_entry:        0.438 us   |                      mark_page_accessed();
   hello-21407   6.... 12086.029779: funcgraph_exit:         2.734 us   |                    }
   hello-21407   6.... 12086.029780: funcgraph_exit:         4.477 us   |                  }
   hello-21407   6.... 12086.029780: funcgraph_exit:         7.097 us   |                }
   hello-21407   6.... 12086.029780: funcgraph_exit:       ! 124.939 us |              }
   hello-21407   6.... 12086.029781: funcgraph_exit:       ! 125.873 us |            }
   hello-21407   6.... 12086.029781: funcgraph_entry:                   |            _cond_resched() {
   hello-21407   6.... 12086.029782: funcgraph_entry:        0.342 us   |              rcu_all_qs();
   hello-21407   6.... 12086.029782: funcgraph_exit:         0.994 us   |            }
   hello-21407   6.... 12086.029783: funcgraph_entry:                   |            __check_object_size() {
   hello-21407   6.... 12086.029783: funcgraph_entry:        0.327 us   |              check_stack_object();
   hello-21407   6.... 12086.029784: funcgraph_entry:        0.372 us   |              __virt_addr_valid();
   hello-21407   6.... 12086.029784: funcgraph_exit:         1.699 us   |            }
   hello-21407   6.... 12086.029785: funcgraph_exit:       ! 132.063 us |          }
   hello-21407   6.... 12086.029786: funcgraph_exit:       ! 132.839 us |        }
   hello-21407   6.... 12086.029786: funcgraph_entry:                   |        copy_strings.isra.0() {
   hello-21407   6.... 12086.029787: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029787: funcgraph_entry:        0.328 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029788: funcgraph_exit:         0.965 us   |          }
   hello-21407   6.... 12086.029788: funcgraph_entry:                   |          get_user_pages_remote() {
   hello-21407   6.... 12086.029788: funcgraph_entry:                   |            __get_user_pages() {
   hello-21407   6.... 12086.029789: funcgraph_entry:                   |              find_extend_vma() {
   hello-21407   6.... 12086.029789: funcgraph_entry:                   |                find_vma() {
   hello-21407   6.... 12086.029789: funcgraph_entry:        0.340 us   |                  vmacache_find();
   hello-21407   6.... 12086.029790: funcgraph_entry:        0.334 us   |                  vmacache_update();
   hello-21407   6.... 12086.029791: funcgraph_exit:         1.763 us   |                }
   hello-21407   6.... 12086.029791: funcgraph_exit:         2.453 us   |              }
   hello-21407   6.... 12086.029792: funcgraph_entry:                   |              _cond_resched() {
   hello-21407   6.... 12086.029792: funcgraph_entry:        0.334 us   |                rcu_all_qs();
   hello-21407   6.... 12086.029793: funcgraph_exit:         0.995 us   |              }
   hello-21407   6.... 12086.029793: funcgraph_entry:                   |              follow_page_mask() {
   hello-21407   6.... 12086.029793: funcgraph_entry:        0.334 us   |                follow_huge_addr();
   hello-21407   6.... 12086.029794: funcgraph_entry:        0.347 us   |                pud_huge();
   hello-21407   6.... 12086.029795: funcgraph_entry:                   |                follow_pmd_mask.isra.0() {
   hello-21407   6.... 12086.029795: funcgraph_entry:        0.337 us   |                  pmd_huge();
   hello-21407   6.... 12086.029796: funcgraph_entry:                   |                  follow_page_pte() {
   hello-21407   6.... 12086.029796: funcgraph_entry:        0.334 us   |                    _raw_spin_lock();
   hello-21407   6.... 12086.029797: funcgraph_entry:        0.333 us   |                    vm_normal_page();
   hello-21407   6.... 12086.029797: funcgraph_entry:        0.347 us   |                    mark_page_accessed();
   hello-21407   6.... 12086.029798: funcgraph_exit:         2.370 us   |                  }
   hello-21407   6.... 12086.029798: funcgraph_exit:         3.713 us   |                }
   hello-21407   6.... 12086.029799: funcgraph_exit:         5.718 us   |              }
   hello-21407   6.... 12086.029799: funcgraph_exit:       + 10.553 us  |            }
   hello-21407   6.... 12086.029799: funcgraph_exit:       + 11.253 us  |          }
   hello-21407   6.... 12086.029800: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029800: funcgraph_entry:        0.336 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029801: funcgraph_exit:         0.987 us   |          }
   hello-21407   6.... 12086.029801: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029801: funcgraph_entry:        0.327 us   |            check_stack_object();
   hello-21407   6.... 12086.029802: funcgraph_entry:        0.339 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029803: funcgraph_exit:         1.699 us   |          }
   hello-21407   6.... 12086.029803: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029804: funcgraph_entry:        0.342 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029804: funcgraph_exit:         1.047 us   |          }
   hello-21407   6.... 12086.029805: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029805: funcgraph_entry:        0.336 us   |            check_stack_object();
   hello-21407   6.... 12086.029806: funcgraph_entry:        0.341 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029807: funcgraph_exit:         1.689 us   |          }
   hello-21407   6.... 12086.029807: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029807: funcgraph_entry:        0.338 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029808: funcgraph_exit:         0.975 us   |          }
   hello-21407   6.... 12086.029808: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029809: funcgraph_entry:        0.330 us   |            check_stack_object();
   hello-21407   6.... 12086.029809: funcgraph_entry:        0.346 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029810: funcgraph_exit:         1.666 us   |          }
   hello-21407   6.... 12086.029811: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029811: funcgraph_entry:        0.336 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029812: funcgraph_exit:         0.996 us   |          }
   hello-21407   6.... 12086.029812: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029813: funcgraph_entry:        0.337 us   |            check_stack_object();
   hello-21407   6.... 12086.029813: funcgraph_entry:        0.344 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029814: funcgraph_exit:         1.681 us   |          }
   hello-21407   6.... 12086.029815: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029815: funcgraph_entry:        0.335 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029816: funcgraph_exit:         0.990 us   |          }
   hello-21407   6.... 12086.029816: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029816: funcgraph_entry:        0.686 us   |            check_stack_object();
   hello-21407   6.... 12086.029817: funcgraph_entry:        0.337 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029818: funcgraph_exit:         2.023 us   |          }
   hello-21407   6.... 12086.029818: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029819: funcgraph_entry:        0.341 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029819: funcgraph_exit:         1.014 us   |          }
   hello-21407   6.... 12086.029820: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029820: funcgraph_entry:        0.380 us   |            check_stack_object();
   hello-21407   6.... 12086.029821: funcgraph_entry:        0.353 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029822: funcgraph_exit:         1.754 us   |          }
   hello-21407   6.... 12086.029822: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029823: funcgraph_entry:        0.346 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029823: funcgraph_exit:         1.036 us   |          }
   hello-21407   6.... 12086.029824: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029824: funcgraph_entry:        0.333 us   |            check_stack_object();
   hello-21407   6.... 12086.029825: funcgraph_entry:        0.380 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029825: funcgraph_exit:         1.724 us   |          }
   hello-21407   6.... 12086.029826: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029826: funcgraph_entry:        0.345 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029827: funcgraph_exit:         0.996 us   |          }
   hello-21407   6.... 12086.029827: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029828: funcgraph_entry:        0.328 us   |            check_stack_object();
   hello-21407   6.... 12086.029828: funcgraph_entry:        0.344 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029829: funcgraph_exit:         1.695 us   |          }
   hello-21407   6.... 12086.029830: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029830: funcgraph_entry:        0.333 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029831: funcgraph_exit:         0.999 us   |          }
   hello-21407   6.... 12086.029831: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029831: funcgraph_entry:        0.328 us   |            check_stack_object();
   hello-21407   6.... 12086.029832: funcgraph_entry:        0.334 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029833: funcgraph_exit:         1.668 us   |          }
   hello-21407   6.... 12086.029833: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029834: funcgraph_entry:        0.340 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029834: funcgraph_exit:         1.018 us   |          }
   hello-21407   6.... 12086.029835: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029835: funcgraph_entry:        0.346 us   |            check_stack_object();
   hello-21407   6.... 12086.029836: funcgraph_entry:        0.342 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029836: funcgraph_exit:         1.712 us   |          }
   hello-21407   6.... 12086.029837: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029837: funcgraph_entry:        0.341 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029838: funcgraph_exit:         0.994 us   |          }
   hello-21407   6.... 12086.029838: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029839: funcgraph_entry:        0.349 us   |            check_stack_object();
   hello-21407   6.... 12086.029839: funcgraph_entry:        0.350 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029840: funcgraph_exit:         1.721 us   |          }
   hello-21407   6.... 12086.029841: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029841: funcgraph_entry:        0.343 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029842: funcgraph_exit:         1.034 us   |          }
   hello-21407   6.... 12086.029842: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029843: funcgraph_entry:        0.340 us   |            check_stack_object();
   hello-21407   6.... 12086.029843: funcgraph_entry:        0.341 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029844: funcgraph_exit:         1.713 us   |          }
   hello-21407   6.... 12086.029845: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029846: funcgraph_entry:        0.340 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029846: funcgraph_exit:         1.002 us   |          }
   hello-21407   6.... 12086.029847: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029847: funcgraph_entry:        0.337 us   |            check_stack_object();
   hello-21407   6.... 12086.029848: funcgraph_entry:        0.344 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029848: funcgraph_exit:         1.672 us   |          }
   hello-21407   6.... 12086.029849: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029849: funcgraph_entry:        0.334 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029850: funcgraph_exit:         1.032 us   |          }
   hello-21407   6.... 12086.029850: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029851: funcgraph_entry:        0.331 us   |            check_stack_object();
   hello-21407   6.... 12086.029851: funcgraph_entry:        0.351 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029852: funcgraph_exit:         1.681 us   |          }
   hello-21407   6.... 12086.029853: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029853: funcgraph_entry:        0.334 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029854: funcgraph_exit:         1.017 us   |          }
   hello-21407   6.... 12086.029854: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029854: funcgraph_entry:        0.339 us   |            check_stack_object();
   hello-21407   6.... 12086.029855: funcgraph_entry:        0.394 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029856: funcgraph_exit:         1.753 us   |          }
   hello-21407   6.... 12086.029856: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029857: funcgraph_entry:        0.341 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029857: funcgraph_exit:         1.010 us   |          }
   hello-21407   6.... 12086.029858: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029858: funcgraph_entry:        0.335 us   |            check_stack_object();
   hello-21407   6.... 12086.029859: funcgraph_entry:        0.347 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029860: funcgraph_exit:         2.084 us   |          }
   hello-21407   6.... 12086.029860: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029861: funcgraph_entry:        0.339 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029861: funcgraph_exit:         0.996 us   |          }
   hello-21407   6.... 12086.029862: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029862: funcgraph_entry:        0.343 us   |            check_stack_object();
   hello-21407   6.... 12086.029863: funcgraph_entry:        0.340 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029864: funcgraph_exit:         1.759 us   |          }
   hello-21407   6.... 12086.029864: funcgraph_exit:       + 78.162 us  |        }
   hello-21407   6.... 12086.029864: funcgraph_entry:                   |        copy_strings.isra.0() {
   hello-21407   6.... 12086.029865: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029865: funcgraph_entry:        0.358 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029866: funcgraph_exit:         1.015 us   |          }
   hello-21407   6.... 12086.029866: funcgraph_entry:                   |          get_user_pages_remote() {
   hello-21407   6.... 12086.029867: funcgraph_entry:                   |            __get_user_pages() {
   hello-21407   6.... 12086.029867: funcgraph_entry:                   |              find_extend_vma() {
   hello-21407   6.... 12086.029867: funcgraph_entry:                   |                find_vma() {
   hello-21407   6.... 12086.029868: funcgraph_entry:        0.322 us   |                  vmacache_find();
   hello-21407   6.... 12086.029868: funcgraph_entry:        0.327 us   |                  vmacache_update();
   hello-21407   6.... 12086.029869: funcgraph_exit:         1.646 us   |                }
   hello-21407   6.... 12086.029869: funcgraph_exit:         2.297 us   |              }
   hello-21407   6.... 12086.029870: funcgraph_entry:                   |              _cond_resched() {
   hello-21407   6.... 12086.029870: funcgraph_entry:        0.327 us   |                rcu_all_qs();
   hello-21407   6.... 12086.029871: funcgraph_exit:         1.003 us   |              }
   hello-21407   6.... 12086.029871: funcgraph_entry:                   |              follow_page_mask() {
   hello-21407   6.... 12086.029871: funcgraph_entry:        0.333 us   |                follow_huge_addr();
   hello-21407   6.... 12086.029872: funcgraph_entry:        0.332 us   |                pud_huge();
   hello-21407   6.... 12086.029873: funcgraph_entry:                   |                follow_pmd_mask.isra.0() {
   hello-21407   6.... 12086.029873: funcgraph_entry:        0.332 us   |                  pmd_huge();
   hello-21407   6.... 12086.029874: funcgraph_entry:                   |                  follow_page_pte() {
   hello-21407   6.... 12086.029874: funcgraph_entry:        0.336 us   |                    _raw_spin_lock();
   hello-21407   6.... 12086.029875: funcgraph_entry:        0.343 us   |                    vm_normal_page();
   hello-21407   6.... 12086.029875: funcgraph_entry:        0.344 us   |                    mark_page_accessed();
   hello-21407   6.... 12086.029876: funcgraph_exit:         2.395 us   |                  }
   hello-21407   6.... 12086.029876: funcgraph_exit:         3.736 us   |                }
   hello-21407   6.... 12086.029877: funcgraph_exit:         5.786 us   |              }
   hello-21407   6.... 12086.029877: funcgraph_exit:       + 10.442 us  |            }
   hello-21407   6.... 12086.029877: funcgraph_exit:       + 11.121 us  |          }
   hello-21407   6.... 12086.029878: funcgraph_entry:                   |          _cond_resched() {
   hello-21407   6.... 12086.029878: funcgraph_entry:        0.335 us   |            rcu_all_qs();
   hello-21407   6.... 12086.029879: funcgraph_exit:         1.000 us   |          }
   hello-21407   6.... 12086.029879: funcgraph_entry:                   |          __check_object_size() {
   hello-21407   6.... 12086.029879: funcgraph_entry:        0.334 us   |            check_stack_object();
   hello-21407   6.... 12086.029880: funcgraph_entry:        0.338 us   |            __virt_addr_valid();
   hello-21407   6.... 12086.029881: funcgraph_exit:         1.709 us   |          }
   hello-21407   6.... 12086.029881: funcgraph_exit:       + 16.864 us  |        }
   hello-21407   6.... 12086.029882: funcgraph_entry:        0.755 us   |        task_active_pid_ns();
   hello-21407   6.... 12086.029883: funcgraph_entry:        0.588 us   |        __task_pid_nr_ns();
   hello-21407   6.... 12086.029884: funcgraph_entry:                   |        search_binary_handler() {
   hello-21407   6.... 12086.029884: funcgraph_entry:                   |          security_bprm_check() {
   hello-21407   6.... 12086.029884: funcgraph_entry:                   |            ima_bprm_check() {
   hello-21407   6.... 12086.029885: funcgraph_entry:        0.432 us   |              security_task_getsecid();
   hello-21407   6.... 12086.029886: funcgraph_entry:        0.473 us   |              process_measurement();
   hello-21407   6.... 12086.029886: funcgraph_entry:        0.409 us   |              security_cred_getsecid();
   hello-21407   6.... 12086.029887: funcgraph_entry:        0.351 us   |              process_measurement();
   hello-21407   6.... 12086.029888: funcgraph_exit:         3.335 us   |            }
   hello-21407   6.... 12086.029888: funcgraph_exit:         4.111 us   |          }
   hello-21407   6.... 12086.029889: funcgraph_entry:        0.520 us   |          _raw_read_lock();
   hello-21407   6.... 12086.029890: funcgraph_entry:        0.561 us   |          try_module_get();
   hello-21407   6.... 12086.029890: funcgraph_entry:        0.397 us   |          load_script();
   hello-21407   6.... 12086.029891: funcgraph_entry:        0.352 us   |          _raw_read_lock();
   hello-21407   6.... 12086.029892: funcgraph_entry:        0.370 us   |          module_put();
   hello-21407   6.... 12086.029893: funcgraph_entry:        0.383 us   |          try_module_get();
   hello-21407   6.... 12086.029893: funcgraph_entry:                   |          load_elf_binary() {
   hello-21407   6.... 12086.029894: funcgraph_entry:                   |            kmem_cache_alloc_trace() {
   hello-21407   6.... 12086.029894: funcgraph_entry:                   |              _cond_resched() {
   hello-21407   6.... 12086.029895: funcgraph_entry:        0.332 us   |                rcu_all_qs();
   hello-21407   6.... 12086.029895: funcgraph_exit:         0.985 us   |              }
   hello-21407   6.... 12086.029896: funcgraph_entry:        0.340 us   |              should_failslab();
   hello-21407   6.... 12086.029897: funcgraph_entry:        0.423 us   |              memcg_kmem_put_cache();
   hello-21407   6.... 12086.029897: funcgraph_exit:         3.687 us   |            }
   hello-21407   6.... 12086.029898: funcgraph_entry:                   |            load_elf_phdrs() {
   hello-21407   6.... 12086.029898: funcgraph_entry:                   |              __kmalloc() {
   hello-21407   6.... 12086.029898: funcgraph_entry:        0.356 us   |                kmalloc_slab();
   hello-21407   6.... 12086.029899: funcgraph_entry:                   |                _cond_resched() {
   hello-21407   6.... 12086.029900: funcgraph_entry:        0.337 us   |                  rcu_all_qs();
   hello-21407   6.... 12086.029900: funcgraph_exit:         0.991 us   |                }
   hello-21407   6.... 12086.029901: funcgraph_entry:        0.337 us   |                should_failslab();
   hello-21407   6.... 12086.029902: funcgraph_entry:        0.457 us   |                memcg_kmem_put_cache();
   hello-21407   6.... 12086.029903: funcgraph_exit:         4.698 us   |              }
   hello-21407   6.... 12086.029903: funcgraph_entry:                   |              kernel_read() {
   hello-21407   6.... 12086.029904: funcgraph_entry:                   |                vfs_read() {
   hello-21407   6.... 12086.029904: funcgraph_entry:                   |                  rw_verify_area() {
   hello-21407   6.... 12086.029904: funcgraph_entry:                   |                    security_file_permission() {
   hello-21407   6.... 12086.029905: funcgraph_entry:                   |                      apparmor_file_permission() {
   hello-21407   6.... 12086.029905: funcgraph_entry:                   |                        common_file_perm() {
   hello-21407   6.... 12086.029905: funcgraph_entry:        0.375 us   |                          aa_file_perm();
   hello-21407   6.... 12086.029906: funcgraph_exit:         1.067 us   |                        }
   hello-21407   6.... 12086.029906: funcgraph_exit:         1.712 us   |                      }
   hello-21407   6.... 12086.029907: funcgraph_entry:                   |                      __fsnotify_parent() {
   hello-21407   6.... 12086.029907: funcgraph_entry:        0.426 us   |                        dget_parent();
   hello-21407   6.... 12086.029908: funcgraph_entry:                   |                        dput() {
   hello-21407   6.... 12086.029908: funcgraph_entry:                   |                          _cond_resched() {
   hello-21407   6.... 12086.029908: funcgraph_entry:        0.341 us   |                            rcu_all_qs();
   hello-21407   6.... 12086.029909: funcgraph_exit:         0.981 us   |                          }
   hello-21407   6.... 12086.029909: funcgraph_exit:         1.683 us   |                        }
   hello-21407   6.... 12086.029910: funcgraph_exit:         3.089 us   |                      }
   hello-21407   6.... 12086.029910: funcgraph_entry:        0.355 us   |                      fsnotify();
   hello-21407   6.... 12086.029911: funcgraph_exit:         6.559 us   |                    }
   hello-21407   6.... 12086.029911: funcgraph_exit:         7.209 us   |                  }
   hello-21407   6.... 12086.029911: funcgraph_entry:                   |                  __vfs_read() {
   hello-21407   6.... 12086.029912: funcgraph_entry:                   |                    new_sync_read() {
   hello-21407   6.... 12086.029912: funcgraph_entry:                   |                      ext4_file_read_iter() {
   hello-21407   6.... 12086.029912: funcgraph_entry:                   |                        generic_file_read_iter() {
   hello-21407   6.... 12086.029913: funcgraph_entry:                   |                          generic_file_buffered_read() {
   hello-21407   6.... 12086.029913: funcgraph_entry:                   |                            _cond_resched() {
   hello-21407   6.... 12086.029913: funcgraph_entry:        0.337 us   |                              rcu_all_qs();
   hello-21407   6.... 12086.029914: funcgraph_exit:         0.979 us   |                            }
   hello-21407   6.... 12086.029914: funcgraph_entry:                   |                            pagecache_get_page() {
   hello-21407   6.... 12086.029915: funcgraph_entry:                   |                              find_get_entry() {
   hello-21407   6.... 12086.029915: funcgraph_entry:        0.333 us   |                                PageHuge();
   hello-21407   6.... 12086.029916: funcgraph_exit:         1.106 us   |                              }
   hello-21407   6.... 12086.029916: funcgraph_exit:         1.759 us   |                            }
   hello-21407   6.... 12086.029917: funcgraph_entry:        0.395 us   |                            mark_page_accessed();
   hello-21407   6.... 12086.029917: funcgraph_entry:                   |                            __check_object_size() {
   hello-21407   6.... 12086.029918: funcgraph_entry:        0.336 us   |                              check_stack_object();
   hello-21407   6.... 12086.029918: funcgraph_entry:        0.388 us   |                              __virt_addr_valid();
   hello-21407   6.... 12086.029919: funcgraph_exit:         1.743 us   |                            }
   hello-21407   6.... 12086.029920: funcgraph_entry:                   |                            touch_atime() {
   hello-21407   6.... 12086.029920: funcgraph_entry:                   |                              atime_needs_update() {
   hello-21407   6.... 12086.029920: funcgraph_entry:                   |                                current_time() {
   hello-21407   6.... 12086.029921: funcgraph_entry:        0.353 us   |                                  ktime_get_coarse_real_ts64();
   hello-21407   6.... 12086.029921: funcgraph_entry:        0.335 us   |                                  timestamp_truncate();
   hello-21407   6.... 12086.029922: funcgraph_exit:         1.657 us   |                                }
   hello-21407   6.... 12086.029922: funcgraph_exit:         2.365 us   |                              }
   hello-21407   6.... 12086.029923: funcgraph_exit:         3.024 us   |                            }
   hello-21407   6.... 12086.029923: funcgraph_exit:       + 10.198 us  |                          }
   hello-21407   6.... 12086.029923: funcgraph_exit:       + 10.835 us  |                        }
   hello-21407   6.... 12086.029924: funcgraph_exit:       + 11.521 us  |                      }
   hello-21407   6.... 12086.029924: funcgraph_exit:       + 12.203 us  |                    }
   hello-21407   6.... 12086.029924: funcgraph_exit:       + 12.857 us  |                  }
   hello-21407   6.... 12086.029925: funcgraph_entry:                   |                  __fsnotify_parent() {
   hello-21407   6.... 12086.029925: funcgraph_entry:        0.343 us   |                    dget_parent();
   hello-21407   6.... 12086.029926: funcgraph_entry:                   |                    dput() {
   hello-21407   6.... 12086.029926: funcgraph_entry:                   |                      _cond_resched() {
   hello-21407   6.... 12086.029926: funcgraph_entry:        0.333 us   |                        rcu_all_qs();
   hello-21407   6.... 12086.029927: funcgraph_exit:         0.969 us   |                      }
   hello-21407   6.... 12086.029927: funcgraph_exit:         1.673 us   |                    }
   hello-21407   6.... 12086.029928: funcgraph_exit:         3.002 us   |                  }
   hello-21407   6.... 12086.029928: funcgraph_entry:        0.356 us   |                  fsnotify();
   hello-21407   6.... 12086.029929: funcgraph_exit:       + 25.069 us  |                }
   hello-21407   6.... 12086.029929: funcgraph_exit:       + 25.753 us  |              }
   hello-21407   6.... 12086.029929: funcgraph_exit:       + 31.467 us  |            }
   hello-21407   6.... 12086.029930: funcgraph_entry:                   |            __kmalloc() {
   hello-21407   6.... 12086.029930: funcgraph_entry:        0.399 us   |              kmalloc_slab();
   hello-21407   6.... 12086.029931: funcgraph_entry:                   |              _cond_resched() {
   hello-21407   6.... 12086.029931: funcgraph_entry:        0.330 us   |                rcu_all_qs();
   hello-21407   6.... 12086.029932: funcgraph_exit:         0.983 us   |              }
   hello-21407   6.... 12086.029932: funcgraph_entry:        0.344 us   |              should_failslab();
   hello-21407   6.... 12086.029933: funcgraph_entry:        0.369 us   |              memcg_kmem_put_cache();
   hello-21407   6.... 12086.029934: funcgraph_exit:         4.460 us   |            }
   hello-21407   6.... 12086.029935: funcgraph_entry:                   |            kernel_read() {
   hello-21407   6.... 12086.029935: funcgraph_entry:                   |              vfs_read() {
   hello-21407   6.... 12086.029935: funcgraph_entry:                   |                rw_verify_area() {
   hello-21407   6.... 12086.029935: funcgraph_entry:                   |                  security_file_permission() {
   hello-21407   6.... 12086.029936: funcgraph_entry:                   |                    apparmor_file_permission() {
   hello-21407   6.... 12086.029936: funcgraph_entry:                   |                      common_file_perm() {
   hello-21407   6.... 12086.029936: funcgraph_entry:        0.338 us   |                        aa_file_perm();
   hello-21407   6.... 12086.029937: funcgraph_exit:         0.972 us   |                      }
   hello-21407   6.... 12086.029937: funcgraph_exit:         1.599 us   |                    }
   hello-21407   6.... 12086.029938: funcgraph_entry:                   |                    __fsnotify_parent() {
   hello-21407   6.... 12086.029938: funcgraph_entry:        0.333 us   |                      dget_parent();
